Trade_ID,User,Pair,Amount
TR_5405,0x0016ECB1,SUSHI:USD,92.73132554
TR_5406,0x00193D0B,DVF:USD,-166.2622507
TR_5407,0x001DA782,DVF:USD,-186.3535661
TR_5408,0x001D3C28,DVF:USD,-823.3361627
TR_5409,0x00139FB3,DOGE:USD,2984.770869
TR_5410,0x001BE961,SUSHI:USD,253.984117
TR_5411,0x0010DCF1,SUSHI:USD,-243.3204349
TR_5412,0x00104C03,DVF:USD,-749.2237578
TR_5413,0x00102065,ETH:USD,1.403537685
TR_5414,0x001C9126,ETH:USD,-0.7782463298
TR_5415,0x001BB9A4,BTC:USD,0.06858140675
TR_5416,0x001DFA7F,DOGE:USD,-3659.773395
TR_5417,0x00102065,SUSHI:USD,334.4277172
TR_5418,0x00130C6A,DOGE:USD,-822.1533557
TR_5419,0x001D1C7F,SUSHI:USD,334.787484
TR_5420,0x0015A2E4,ETH:BTC,0.9382101654
TR_5421,0x0011953B,ETH:USD,-0.7914388445
TR_5422,0x0016DD90,DOGE:USD,-1452.267794
TR_5423,0x001896FE,DVF:USD,1654.402924
TR_5424,0x0016F3FA,ETH:BTC,-1.029655288
TR_5425,0x001D96DC,DVF:USD,-501.4937158
TR_5426,0x00180102,DVF:USD,2019.702035
TR_5427,0x00147157,ETH:USD,-0.6532864097
TR_5428,0x001AB718,DVF:USD,1932.070409
TR_5429,0x001C4FC1,ETH:BTC,1.027694628
TR_5430,0x001CCF65,SUSHI:USD,-1017.534626
TR_5431,0x0011DFD5,ETH:USD,0.8239958013
TR_5432,0x00188F99,DVF:USD,693.4496534
TR_5433,0x001873AA,DVF:USD,-209.1551318
TR_5434,0x001208F9,BTC:USD,-0.02455340488
TR_5435,0x001938EB,ETH:USD,-0.7303166991
TR_5436,0x001C356E,DOGE:USD,387.494118
TR_5437,0x001012F0,DOGE:USD,768.1762024
TR_5438,0x001D7D83,DOGE:USD,3002.35014
TR_5439,0x0012D49E,DVF:USD,907.2389758
TR_5440,0x00107586,DOGE:USD,-774.9102184
TR_5441,0x0013DAD5,SUSHI:USD,-209.6359439
TR_5442,0x0019A6D9,DVF:USD,-572.1073462
TR_5443,0x001DA421,ETH:BTC,0.4017764227
TR_5444,0x001A084C,DOGE:USD,-767.5802496
TR_5445,0x00149DC1,DVF:USD,413.9324887
TR_5446,0x0013A667,ETH:USD,-0.7135452437
TR_5447,0x0010C10C,SUSHI:USD,-252.9068953
TR_5448,0x00194D70,ETH:BTC,1.287114025
TR_5449,0x001C3829,DVF:USD,831.1988041
TR_5450,0x001241F4,DVF:USD,1849.155054
TR_5451,0x0019FBE2,ETH:BTC,1.288393813
TR_5452,0x00169B31,BTC:USD,-0.2875990372
TR_5453,0x001216B7,ETH:BTC,-3.973546249
TR_5454,0x001C6AEA,ETH:BTC,1.005858455
TR_5455,0x0012FCB2,SUSHI:USD,-380.1886636
TR_5456,0x001B34E2,DVF:USD,544.4047929
TR_5457,0x001319EE,ETH:USD,-0.356612822
TR_5458,0x0019B1A3,DVF:ETH,547.9825228
TR_5459,0x001340B9,SUSHI:USD,264.3048741
TR_5460,0x0014E891,DVF:USD,-2025.521541
TR_5461,0x001D0CFA,DVF:USD,439.6839378
TR_5462,0x001CC587,ETH:BTC,2.084494742
TR_5463,0x00113F65,DVF:ETH,2001.886778
TR_5464,0x00169BAA,DVF:USD,2209.971597
TR_5465,0x00100C34,ETH:BTC,4.741034244
TR_5466,0x001993AC,ETH:USD,-1.323598679
TR_5467,0x00140848,BTC:USD,-0.246258078
TR_5468,0x001220FE,ETH:USD,0.8239712407
TR_5469,0x001216B7,DVF:USD,1784.549514
TR_5470,0x001D6845,BTC:USD,-0.06637244081
TR_5471,0x000FA7E5,DOGE:USD,931.6868716
TR_5472,0x001205A7,DVF:USD,733.9689893
TR_5473,0x001B9040,ETH:BTC,1.086123834
TR_5474,0x0014B6DF,DVF:USD,478.2208712
TR_5475,0x0010B0C4,ETH:BTC,-4.396274634
TR_5476,0x000F71D7,DVF:USD,2323.838488
TR_5477,0x0014C2E7,DVF:USD,-455.4088172
TR_5478,0x001D9A97,DVF:USD,174.736318
TR_5479,0x00126EE0,ETH:USD,2.670117641
TR_5480,0x001B86AD,SUSHI:USD,-219.1018592
TR_5481,0x00102826,ETH:USD,-0.7936041662
TR_5482,0x001BDC15,DVF:USD,416.0362831
TR_5483,0x00108841,DOGE:USD,-988.4034517
TR_5484,0x00169A97,ETH:USD,-3.530665644
TR_5485,0x0013132B,DOGE:USD,-920.3682346
TR_5486,0x001B1557,DVF:USD,2059.450239
TR_5487,0x001C41AA,DVF:USD,-2297.361049
TR_5488,0x001791D8,ETH:BTC,-1.034905453
TR_5489,0x001DC72B,ETH:USD,0.889810861
TR_5490,0x0011ED4F,BTC:USD,0.1170586918
TR_5491,0x001C3B7C,DVF:USD,-490.1919361
TR_5492,0x001C1772,SUSHI:USD,261.5920268
TR_5493,0x00105F82,DVF:USD,409.3073512
TR_5494,0x0017AACF,DVF:USD,892.2893855
TR_5495,0x001A8466,SUSHI:USD,228.1989057
TR_5496,0x001310BE,DOGE:USD,-1232.698033
TR_5497,0x00145CD5,SUSHI:USD,205.3647566
TR_5498,0x00146643,ETH:BTC,1.027418764
TR_5499,0x001B8D83,DVF:ETH,-518.7362843
TR_5500,0x0015CFED,ETH:USD,-0.6491438188
TR_5501,0x0018F90F,DVF:USD,513.2701525
TR_5502,0x0014A867,DVF:ETH,522.0448989
TR_5503,0x0012CA44,ETH:USD,0.7585774668
TR_5504,0x0019FBB9,BTC:USD,0.0304434958
TR_5505,0x001D288A,DVF:USD,-440.7723588
TR_5506,0x001831B3,SUSHI:USD,-862.6274815
TR_5507,0x000F9FFC,BTC:USD,-0.06853880549
TR_5508,0x00162D01,SUSHI:USD,100.9807339
TR_5509,0x0011D8BF,SUSHI:USD,-388.8734638
TR_5510,0x00191053,DVF:USD,2123.425838
TR_5511,0x00194D70,DVF:USD,455.0635538
TR_5512,0x001B15D1,DOGE:USD,375.1720682
TR_5513,0x0019F329,DOGE:USD,3728.477897
TR_5514,0x0010A4ED,BTC:USD,0.08558282844
TR_5515,0x001965A3,DVF:USD,-408.4890925
TR_5516,0x001273BE,ETH:USD,-0.3135831889
TR_5517,0x0019F392,ETH:BTC,0.416852745
TR_5518,0x0017DA61,DVF:USD,182.9933162
TR_5519,0x0015D50A,DVF:USD,487.7478297
TR_5520,0x0018189C,DVF:USD,-883.4449898
TR_5521,0x00187656,DVF:USD,-464.285171
TR_5522,0x001284AC,DVF:USD,-856.2434609
TR_5523,0x001E7183,SUSHI:USD,411.5045228
TR_5524,0x000F7C5C,SUSHI:USD,95.27911373
TR_5525,0x00177DC0,DVF:ETH,-431.4774061
TR_5526,0x0017FBF8,DVF:ETH,486.4078009
TR_5527,0x001135F2,DVF:ETH,745.2692742
TR_5528,0x0013FEA5,DVF:USD,-452.7531758
TR_5529,0x0019FBE2,DVF:ETH,574.5191459
TR_5530,0x000F496B,DVF:USD,-428.3873603
TR_5531,0x0016D89A,ETH:BTC,0.5086659827
TR_5532,0x001A0125,DVF:USD,-728.6602846
TR_5533,0x001D7D83,SUSHI:USD,821.8761274
TR_5534,0x00135C22,DOGE:USD,842.045027
TR_5535,0x0010412A,ETH:USD,-1.011367091
TR_5536,0x00155893,DVF:USD,-815.0686508
TR_5537,0x001241F4,DVF:ETH,1772.142166
TR_5538,0x001079E8,DVF:USD,-658.0219551
TR_5539,0x00113F65,DVF:USD,-2074.083204
TR_5540,0x00154B11,DVF:USD,-166.7163303
TR_5541,0x001909D3,ETH:USD,0.7433113856
TR_5542,0x00146A4C,DVF:USD,-697.465821
TR_5543,0x000F80E9,BTC:USD,0.08311757181
TR_5544,0x000F83E6,SUSHI:USD,206.1222191
TR_5545,0x0014C84F,DVF:USD,-557.0372068
TR_5546,0x001285BB,SUSHI:USD,251.5216139
TR_5547,0x001319EE,ETH:BTC,0.4918912879
TR_5548,0x001A2597,DVF:ETH,481.9923441
TR_5549,0x00104C03,DVF:ETH,-668.7423943
TR_5550,0x001847D8,DVF:USD,414.17671
TR_5551,0x001C10FB,ETH:BTC,-1.048963271
TR_5552,0x00119ACE,DVF:USD,434.7069479
TR_5553,0x00101B56,DVF:USD,2208.453157
TR_5554,0x001B77C4,ETH:USD,0.7949733999
TR_5555,0x0012CCA0,SUSHI:USD,-231.2980947
TR_5556,0x0016F3FA,ETH:USD,0.7747047396
TR_5557,0x001DBA54,DVF:ETH,-498.1117356
TR_5558,0x001216B7,DOGE:USD,-3887.757777
TR_5559,0x00179E07,DVF:USD,1729.535967
TR_5560,0x000F8499,ETH:BTC,2.102847222
TR_5561,0x001A3527,DVF:ETH,-480.3563666
TR_5562,0x0017BC6C,DOGE:USD,-1336.539875
TR_5563,0x0018C2E7,ETH:USD,1.282039481
TR_5564,0x00184CF5,SUSHI:USD,-323.7441735
TR_5565,0x001881DA,SUSHI:USD,216.6086618
TR_5566,0x001DA421,BTC:USD,0.02947091632
TR_5567,0x00121FB2,ETH:BTC,-0.4404626606
TR_5568,0x001A8466,SUSHI:USD,230.3598888
TR_5569,0x001AE9BB,BTC:USD,-0.0282743652
TR_5570,0x001D349D,DOGE:USD,3020.707216
TR_5571,0x001DB24F,DVF:ETH,455.7024822
TR_5572,0x001344DB,ETH:USD,-0.6560970684
TR_5573,0x0016B1AA,DVF:USD,-499.9508498
TR_5574,0x001909D3,DVF:USD,-562.1900815
TR_5575,0x00185C4F,ETH:BTC,0.991868016
TR_5576,0x001218EF,DVF:USD,-204.7331293
TR_5577,0x00161F6E,ETH:USD,-0.6791379177
TR_5578,0x001D90D1,ETH:USD,3.067795997
TR_5579,0x000F4C69,ETH:BTC,2.019169328
TR_5580,0x00146917,ETH:USD,-0.7038580799
TR_5581,0x0014C494,DVF:USD,544.1380951
TR_5582,0x0010A794,ETH:USD,1.320534218
TR_5583,0x0011E2DD,BTC:USD,0.06495469029
TR_5584,0x00167117,ETH:USD,0.8170028797
TR_5585,0x0017BC6C,SUSHI:USD,342.6153423
TR_5586,0x0018C2E7,ETH:BTC,-1.824936885
TR_5587,0x001720B6,DVF:USD,-551.5291331
TR_5588,0x001DB30D,ETH:USD,-0.8536351065
TR_5589,0x001A3BD3,DVF:ETH,-522.0200189
TR_5590,0x001674E7,SUSHI:USD,250.8735797
TR_5591,0x0012D60D,DVF:USD,-2192.358354
TR_5592,0x001340AE,DVF:USD,-2253.189568
TR_5593,0x00109656,DVF:USD,-204.5280898
TR_5594,0x00104AB1,DVF:USD,490.3455727
TR_5595,0x001D2D5D,DVF:ETH,-530.1944605
TR_5596,0x00118289,DVF:USD,-539.865748
TR_5597,0x001079E8,DOGE:USD,-1455.394649
TR_5598,0x0018743F,DVF:USD,578.0758263
TR_5599,0x001A8466,BTC:USD,-0.07325954273
TR_5600,0x0019B229,DVF:USD,562.7560775
TR_5601,0x0018C2E7,ETH:BTC,-1.626410856
TR_5602,0x00176CCC,ETH:BTC,-1.093379421
TR_5603,0x00154694,DVF:USD,-1664.57651
TR_5604,0x00193D0B,DVF:USD,-169.2613698
TR_5605,0x001CC8FB,SUSHI:USD,79.21577454
TR_5606,0x0013BE7B,DOGE:USD,-1615.871693
TR_5607,0x0013BE7B,BTC:USD,0.1010828759
TR_5608,0x00156617,BTC:USD,-0.0714349606
TR_5609,0x0010A794,DOGE:USD,1382.016173
TR_5610,0x001611C8,DVF:USD,-463.7304884
TR_5611,0x00185F73,DVF:USD,513.0674155
TR_5612,0x001D969D,ETH:BTC,-1.034678448
TR_5613,0x00162D01,DOGE:USD,293.8309208
TR_5614,0x0013A2AF,BTC:USD,-0.08279135702
TR_5615,0x0012A799,BTC:USD,0.07390255866
TR_5616,0x0013F525,DVF:USD,769.6693049
TR_5617,0x001A4BAD,DVF:USD,554.0027861
TR_5618,0x001A89C0,ETH:USD,-1.237718659
TR_5619,0x001B6B0E,SUSHI:USD,188.3583905
TR_5620,0x000F7161,DVF:ETH,205.8622295
TR_5621,0x0017352B,DVF:USD,-2067.092683
TR_5622,0x001A4BAD,BTC:USD,0.06132165802
TR_5623,0x001208F9,DVF:USD,-221.9919608
TR_5624,0x0017BC6C,ETH:USD,-1.185705486
TR_5625,0x001310BE,ETH:BTC,-2.010305387
TR_5626,0x001DA421,DOGE:USD,-340.0802343
TR_5627,0x0018C2E7,SUSHI:USD,311.6339975
TR_5628,0x0017FBF8,ETH:USD,-0.7059750331
TR_5629,0x00101700,SUSHI:USD,-240.8815201
TR_5630,0x001993AC,DVF:USD,686.1530671
TR_5631,0x0011D94B,DOGE:USD,-3806.559756
TR_5632,0x0013412B,DVF:USD,-208.6835329
TR_5633,0x001B4658,DOGE:USD,978.7053585
TR_5634,0x0014B6DF,DVF:USD,477.1016351
TR_5635,0x00149B04,SUSHI:USD,254.4457428
TR_5636,0x00169BAA,DVF:USD,1760.507939
TR_5637,0x000F9A4E,DVF:USD,2022.764876
TR_5638,0x001788AD,DVF:USD,-477.3714525
TR_5639,0x001918E8,DVF:USD,1838.290283
TR_5640,0x0016CD0D,DOGE:USD,782.0545413
TR_5641,0x001C5E69,ETH:USD,0.6649839309
TR_5642,0x0016EEBA,ETH:BTC,1.143558791
TR_5643,0x0019FBB9,BTC:USD,0.02500452448
TR_5644,0x00103197,DVF:ETH,423.054702
TR_5645,0x000FCDF7,ETH:USD,0.6768566584
TR_5646,0x00120C53,ETH:BTC,1.255428537
TR_5647,0x001BF496,DVF:USD,478.959427
TR_5648,0x001DF9CC,DVF:USD,-434.353079
TR_5649,0x001012F0,ETH:USD,-0.711362989
TR_5650,0x001205A7,DVF:USD,-758.4485757
TR_5651,0x001420D2,BTC:USD,0.07784284085
TR_5652,0x00137224,ETH:BTC,1.065679975
TR_5653,0x00154B11,BTC:USD,-0.02566411932
TR_5654,0x001216B7,BTC:USD,0.3205539354
TR_5655,0x001CE75A,ETH:BTC,0.4537552772
TR_5656,0x001B1557,DVF:USD,2278.738636
TR_5657,0x001D6A73,DOGE:USD,3755.335012
TR_5658,0x0017FBE0,ETH:USD,0.8112869142
TR_5659,0x001B061A,ETH:BTC,-4.726979994
TR_5660,0x0011953B,BTC:USD,-0.06714289684
TR_5661,0x00144719,DVF:ETH,-2321.372124
TR_5662,0x00101DD2,BTC:USD,-0.06182912572
TR_5663,0x001B2B5F,BTC:USD,-0.07051837695
TR_5664,0x00146A4C,ETH:BTC,1.601916404
TR_5665,0x001186B7,DVF:ETH,-902.8690273
TR_5666,0x0012BB18,DVF:USD,-215.0782463
TR_5667,0x00184647,SUSHI:USD,-242.6453279
TR_5668,0x00119266,DVF:ETH,454.8619722
TR_5669,0x00104AB1,DOGE:USD,-772.5541487
TR_5670,0x00154694,ETH:BTC,4.303944864
TR_5671,0x00194F10,DVF:USD,430.6255968
TR_5672,0x0015B1BE,DVF:USD,218.2559133
TR_5673,0x001D6A73,DOGE:USD,-3966.030675
TR_5674,0x0011F156,DVF:USD,569.7544805
TR_5675,0x00197D3F,DVF:USD,840.0031612
TR_5676,0x001216B7,DVF:ETH,2298.036329
TR_5677,0x001AA9D9,DVF:USD,828.5024604
TR_5678,0x001340AE,DVF:USD,2143.233448
TR_5679,0x001CC68E,DVF:USD,537.9072967
TR_5680,0x000F6161,DVF:ETH,-454.9548662
TR_5681,0x00122057,DVF:ETH,230.6308616
TR_5682,0x0010B91B,SUSHI:USD,-90.87893326
TR_5683,0x00142103,ETH:BTC,-4.080144126
TR_5684,0x0018C29C,SUSHI:USD,855.4469032
TR_5685,0x00149C7B,ETH:USD,0.2987588455
TR_5686,0x0019FBB9,BTC:USD,0.03337307455
TR_5687,0x001A7C1F,DVF:USD,2112.960349
TR_5688,0x001041FE,ETH:USD,0.7317247752
TR_5689,0x0015683B,DVF:USD,-457.0743767
TR_5690,0x000FEA18,ETH:USD,0.7158986621
TR_5691,0x00126773,ETH:USD,0.7644356369
TR_5692,0x00103E30,BTC:USD,-0.07455060799
TR_5693,0x000FA45A,ETH:BTC,0.3945170647
TR_5694,0x0010813F,BTC:USD,0.1053770467
TR_5695,0x001285BB,DOGE:USD,848.0051415
TR_5696,0x001DA9B6,DVF:USD,485.3510788
TR_5697,0x0017BC6C,ETH:USD,-1.380005752
TR_5698,0x001D2D11,ETH:BTC,4.949109516
TR_5699,0x001AA34B,DVF:ETH,533.9917792
TR_5700,0x001802A3,DVF:USD,191.1579819
TR_5701,0x00142103,ETH:BTC,-4.407454977
TR_5702,0x001D969D,DVF:USD,567.3095529
TR_5703,0x001B41E0,ETH:BTC,4.834753213
TR_5704,0x0015B629,DOGE:USD,740.7219964
TR_5705,0x00169A97,SUSHI:USD,1026.320779
TR_5706,0x001012F0,ETH:BTC,-1.139304559
TR_5707,0x00121471,DVF:ETH,-516.2731496
TR_5708,0x0016DF42,SUSHI:USD,-248.3120112
TR_5709,0x001C6AEA,DOGE:USD,-909.4101578
TR_5710,0x000F7161,DVF:USD,227.2985108
TR_5711,0x001310BE,DVF:ETH,679.6210834
TR_5712,0x00178C93,ETH:USD,-0.6674452849
TR_5713,0x001E3418,ETH:BTC,-0.9918448379
TR_5714,0x0019AD6E,SUSHI:USD,261.7203745
TR_5715,0x001337BD,SUSHI:USD,-218.9063802
TR_5716,0x000FA7E5,DVF:USD,508.7898627
TR_5717,0x0018AF7C,SUSHI:USD,-236.1691012
TR_5718,0x00142008,DOGE:USD,1311.287451
TR_5719,0x001C6A5D,DVF:USD,440.6544314
TR_5720,0x000FE56A,DVF:USD,-2314.807301
TR_5721,0x001D07D8,DVF:USD,-686.2276973
TR_5722,0x001CBD3E,DVF:USD,678.0202274
TR_5723,0x00198C1F,ETH:BTC,-5.094885544
TR_5724,0x001CE5F0,ETH:USD,-1.088370709
TR_5725,0x001BF3F1,ETH:USD,0.2666246417
TR_5726,0x0013557B,ETH:USD,0.8885467562
TR_5727,0x001BDA9D,ETH:BTC,-1.140293331
TR_5728,0x0010609D,DVF:USD,-558.3671604
TR_5729,0x0014C9AB,DVF:ETH,-549.2428425
TR_5730,0x001DA6A1,BTC:USD,-0.03416327768
TR_5731,0x001DB0A8,DVF:USD,437.0841458
TR_5732,0x0013BA3B,SUSHI:USD,-344.2371619
TR_5733,0x0016F92B,BTC:USD,-0.2543931909
TR_5734,0x001731A9,DOGE:USD,-3059.781766
TR_5735,0x00119DE2,DVF:ETH,-872.704811
TR_5736,0x001A79D2,ETH:USD,-0.6449178083
TR_5737,0x000F4F60,BTC:USD,-0.07782643507
TR_5738,0x00127BD3,DVF:USD,536.3224533
TR_5739,0x001B17E4,DVF:USD,2132.914031
TR_5740,0x00177DC0,DVF:USD,-559.9102916
TR_5741,0x0015B629,DVF:USD,-441.2112263
TR_5742,0x001099BB,DVF:USD,727.3721431
TR_5743,0x0016F2F3,ETH:USD,-0.3414888355
TR_5744,0x001B2B5F,DVF:ETH,535.3421954
TR_5745,0x0013FEA5,SUSHI:USD,213.5982364
TR_5746,0x00121CDA,DVF:USD,835.7971513
TR_5747,0x000FCDF7,DVF:USD,432.4710595
TR_5748,0x0013E90D,DVF:USD,555.3570025
TR_5749,0x0017C657,ETH:BTC,1.083414215
TR_5750,0x000FCD73,SUSHI:USD,224.2900912
TR_5751,0x001154E6,DVF:USD,496.0808189
TR_5752,0x001126A4,ETH:BTC,-1.149604914
TR_5753,0x001C0F74,DVF:USD,1715.655382
TR_5754,0x0012FD9F,BTC:USD,0.1024902832
TR_5755,0x0019A7CA,BTC:USD,0.02669187655
TR_5756,0x001E0FAC,ETH:BTC,0.532694919
TR_5757,0x001B5BF0,DVF:ETH,-827.8259512
TR_5758,0x001A6299,ETH:USD,2.782759364
TR_5759,0x0019A6D9,BTC:USD,0.06836328728
TR_5760,0x00195788,SUSHI:USD,-92.27449124
TR_5761,0x000FB4A9,BTC:USD,0.07324458215
TR_5762,0x0013B094,DOGE:USD,-1465.756998
TR_5763,0x00191053,SUSHI:USD,904.7115947
TR_5764,0x00133D4A,ETH:BTC,4.09090215
TR_5765,0x000F47A2,DOGE:USD,-773.9668817
TR_5766,0x001186B7,ETH:BTC,1.653316498
TR_5767,0x001500C7,ETH:USD,0.6733519219
TR_5768,0x0011E2D4,ETH:USD,1.014638433
TR_5769,0x001B5354,SUSHI:USD,216.593944
TR_5770,0x00147231,ETH:USD,1.132925787
TR_5771,0x001676D5,BTC:USD,0.1177353638
TR_5772,0x001CDCE4,DOGE:USD,858.4584456
TR_5773,0x0017FBE0,DVF:USD,-520.1467758
TR_5774,0x0010412A,SUSHI:USD,-412.9271802
TR_5775,0x00191053,DVF:USD,1778.284789
TR_5776,0x0018743F,DOGE:USD,-734.4920805
TR_5777,0x001881DA,DVF:USD,475.8383902
TR_5778,0x00196CD7,DVF:USD,-429.835787
TR_5779,0x00191053,BTC:USD,0.2913644523
TR_5780,0x00187656,SUSHI:USD,227.4106376
TR_5781,0x001903FA,DVF:USD,419.4166659
TR_5782,0x00197B7B,DVF:ETH,-579.8011936
TR_5783,0x001CBD3E,DOGE:USD,1169.432527
TR_5784,0x00171540,ETH:USD,-0.6460582084
TR_5785,0x001211B0,ETH:BTC,4.899139952
TR_5786,0x001A97E6,BTC:USD,0.07275670722
TR_5787,0x00199142,ETH:BTC,-0.9499096629
TR_5788,0x00176CCC,ETH:USD,-0.8055669169
TR_5789,0x001516B7,ETH:USD,0.7816277646
TR_5790,0x001857F7,SUSHI:USD,402.2399867
TR_5791,0x001720B6,DVF:ETH,-422.1221057
TR_5792,0x001D969D,DVF:USD,414.9853775
TR_5793,0x00199426,ETH:USD,0.7218129973
TR_5794,0x001216B7,DVF:ETH,1855.682266
TR_5795,0x001DB24F,DVF:USD,479.8720274
TR_5796,0x0014F695,ETH:USD,0.3311278275
TR_5797,0x001183D2,SUSHI:USD,390.4939566
TR_5798,0x001904F7,ETH:USD,0.7459154435
TR_5799,0x001DD8B3,DVF:USD,-471.2362609
TR_5800,0x001613E0,DVF:USD,-199.2398778
TR_5801,0x001CAC40,SUSHI:USD,-221.0999465
TR_5802,0x0019804A,ETH:USD,-0.7684331876
TR_5803,0x001CC587,DVF:USD,686.8583409
TR_5804,0x001D800C,DVF:USD,408.5602309
TR_5805,0x001614A7,DOGE:USD,759.3962198
TR_5806,0x0015E097,DVF:ETH,-529.5199315
TR_5807,0x000F47A2,ETH:BTC,1.037590208
TR_5808,0x001E3418,BTC:USD,0.07734713998
TR_5809,0x0016EC14,ETH:USD,0.7041049078
TR_5810,0x0013BE7B,DVF:ETH,905.6990025
TR_5811,0x0011E69A,DOGE:USD,-925.7382257
TR_5812,0x00172A14,ETH:USD,0.6336253086
TR_5813,0x001088F2,DOGE:USD,1029.421822
TR_5814,0x001881DA,BTC:USD,0.08621642247
TR_5815,0x00120A1A,DVF:USD,2252.287942
TR_5816,0x001A6704,SUSHI:USD,219.8978166
TR_5817,0x001AA9D9,BTC:USD,0.132833859
TR_5818,0x001BF05B,DVF:USD,-508.109796
TR_5819,0x001079E8,SUSHI:USD,346.1362473
TR_5820,0x001A084C,ETH:USD,-0.8403362074
TR_5821,0x0014A87B,BTC:USD,0.07577460997
TR_5822,0x001E0FAC,DVF:USD,231.1021978
TR_5823,0x0012A799,DOGE:USD,-784.3865556
TR_5824,0x001B7A9B,DVF:USD,525.7102619
TR_5825,0x00104C03,BTC:USD,0.1312125577
TR_5826,0x00173338,DVF:ETH,1985.326391
TR_5827,0x00191053,ETH:USD,-3.377215361
TR_5828,0x00194D70,DOGE:USD,-777.7822824
TR_5829,0x0010DCF1,DVF:USD,-466.7863937
TR_5830,0x00126EE0,DVF:USD,1834.980446
TR_5831,0x0017EA29,DOGE:USD,969.04349
TR_5832,0x000FEA18,ETH:USD,0.6666764364
TR_5833,0x0017AA75,DOGE:USD,777.3325231
TR_5834,0x0012F60E,DVF:USD,914.8284041
TR_5835,0x001C99AE,DVF:USD,-2088.656287
TR_5836,0x0013C462,DVF:USD,-446.0697647
TR_5837,0x001CCF65,ETH:BTC,4.940661653
TR_5838,0x0010372A,DVF:ETH,-542.0994551
TR_5839,0x0016B1AA,DVF:ETH,-564.1541531
TR_5840,0x00162265,DVF:USD,-1850.081222
TR_5841,0x0019A7CA,BTC:USD,-0.0283846387
TR_5842,0x0018290A,DVF:USD,-172.1146674
TR_5843,0x000FB4A9,ETH:BTC,1.033962849
TR_5844,0x001CC8FB,DVF:USD,189.0654816
TR_5845,0x000F6161,BTC:USD,0.06178791148
TR_5846,0x00185AD4,DVF:ETH,849.2317009
TR_5847,0x001C3B7C,DVF:ETH,457.4033966
TR_5848,0x001B5BF0,ETH:USD,-1.281726563
TR_5849,0x001881DA,DOGE:USD,-1040.839465
TR_5850,0x001D26F7,DOGE:USD,1030.140515
TR_5851,0x001DA421,BTC:USD,-0.02614220445
TR_5852,0x001D5AB0,ETH:USD,0.6536574123
TR_5853,0x0011953B,ETH:BTC,-1.20853244
TR_5854,0x001A8466,DVF:USD,416.4715628
TR_5855,0x00186C4F,DVF:USD,529.0176353
TR_5856,0x0016A8F0,SUSHI:USD,824.0355392
TR_5857,0x001C74EE,SUSHI:USD,-256.6490989
TR_5858,0x001139FF,ETH:BTC,1.299150445
TR_5859,0x001D800C,SUSHI:USD,258.3908243
TR_5860,0x001D8611,DVF:USD,-477.7821045
TR_5861,0x001A6A0E,DVF:USD,-537.4113551
TR_5862,0x000FBFB3,DVF:ETH,179.0328608
TR_5863,0x0018D332,BTC:USD,0.07925236833
TR_5864,0x001340AE,ETH:USD,-2.598109869
TR_5865,0x0011A7B6,ETH:USD,0.8717644867
TR_5866,0x001AFF50,DVF:ETH,218.3521174
TR_5867,0x001CBF8D,BTC:USD,-0.08338818539
TR_5868,0x001862A8,DVF:USD,424.9677213
TR_5869,0x001D8870,SUSHI:USD,253.3396622
TR_5870,0x00146487,DVF:USD,416.3977506
TR_5871,0x001D3C28,DOGE:USD,1183.556732
TR_5872,0x00171540,DVF:USD,-501.5294884
TR_5873,0x001AB718,DVF:USD,-1833.488239
TR_5874,0x0010BCFD,DVF:USD,-413.6925236
TR_5875,0x001041A4,ETH:BTC,0.9928492344
TR_5876,0x001B3A9F,DVF:USD,841.5413582
TR_5877,0x001B41E0,DVF:ETH,1696.471061
TR_5878,0x00119B68,DVF:ETH,713.5697518
TR_5879,0x00179902,DVF:USD,445.5998847
TR_5880,0x001622DC,DVF:USD,517.5773877
TR_5881,0x001896FE,DVF:USD,1813.352321
TR_5882,0x0019C8C2,SUSHI:USD,366.3343998
TR_5883,0x001DF26F,DVF:USD,415.1923072
TR_5884,0x0017C9A4,BTC:USD,0.1005321874
TR_5885,0x00186C4F,DVF:USD,-513.7342601
TR_5886,0x00178F13,ETH:USD,-0.8801365285
TR_5887,0x001D0CFA,BTC:USD,0.08034068416
TR_5888,0x001A084C,ETH:BTC,-1.138237293
TR_5889,0x0012CCA0,ETH:USD,0.7820157122
TR_5890,0x001088F2,DVF:USD,-426.8274497
TR_5891,0x001AE9BB,DVF:USD,-178.2072861
TR_5892,0x001310BE,DVF:USD,899.1015414
TR_5893,0x00118CEB,DVF:USD,1680.235324
TR_5894,0x001A67DF,BTC:USD,0.1045154929
TR_5895,0x0010412A,SUSHI:USD,-349.1030945
TR_5896,0x00174CA3,DOGE:USD,-904.5217154
TR_5897,0x001B2B5F,DOGE:USD,808.5436854
TR_5898,0x001337BD,DOGE:USD,920.0273687
TR_5899,0x0019D736,BTC:USD,-0.2759669643
TR_5900,0x0019AD6E,DVF:ETH,-529.8712802
TR_5901,0x001340AE,DVF:USD,-2187.482323
TR_5902,0x000F636B,BTC:USD,0.08185236073
TR_5903,0x001A765D,ETH:USD,0.2988537377
TR_5904,0x001D9F55,DVF:ETH,-2282.661954
TR_5905,0x000F5A26,DVF:USD,1660.237965
TR_5906,0x000FA7E5,DVF:ETH,496.7200456
